ts_code,date,open,high,low,close,pre_close,change_amount,pct_change,volume,amount,daily_return,true_range,typical_price,ma5,ma10,ma20,macd,macd_signal,macd_hist,rsi,ma60,signal_line,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ma20,volume_ratio,price_momentum,price_acceleration,volatility_5d,volatility_20d
600519.SH,2025-04-02,1558.0,1567.8,1545.5,1549.02,1556.02,-7.0,-0.4499,21674.01,3371883.024,-0.004498656829603709,22.299999999999955,1554.1066666666666,1568.05,1575.25,1572.8494999999998,16.940090562537762,25.032440265234523,-8.087406144842234,52.18150087260035,1497.0960656999998,25.027496707379996,1572.8494999999998,1650.6061382950556,1495.092861704944,19099.782,31858.228747049998,1.1347778733809633,-0.01711928934010154,-0.004754960555588661,0.13256080149362967,0.2750950933104374
600519.SH,2025-04-03,1530.0,1586.0,1529.01,1568.88,1549.02,19.86,1.2821,35480.5,5557442.052,0.012821009412402828,56.99000000000001,1561.2966666666669,1564.026,1571.7379999999998,1575.9945,15.636678209032198,23.154120340935695,-7.512654798678241,34.22947671627463,1497.8440656999999,23.14933300771044,1575.9945,1647.1730844419417,1504.8159155580584,22604.756,31523.871747049998,1.5696033171072494,-0.012662051604782842,0.004457237735318698,0.15921116630369034,0.2629303239234128
600519.SH,2025-04-07,1520.01,1536.85,1462.0,1500.0,1568.88,-47.105405999999995,-2.98289161,95850.09004799993,15023165.564722296,-0.04390393146703386,96.29443199999994,1499.6166666666668,1546.984,1564.3629999999998,1574.9445,8.942589576410683,20.312596153540817,-11.365394745039804,22.036511156186663,1498.0440657,20.307984321450487,1574.9445,1650.050145866695,1499.8388541333052,38529.19600959999,34416.80874945,2.4877261914346143,-0.05375313050005992,-0.04109107889527708,0.3340668999164625,0.3075104691511631
600519.SH,2025-04-08,1513.0,1545.0,1495.0,1545.0,1500.0,45.0,3.0,73876.49,11226977.557,0.030000000000000027,50.0,1528.3333333333333,1543.784,1560.5629999999999,1576.0494999999999,7.185766977332378,17.687963790203227,-10.497773875294488,35.772943379916455,1499.2107323666667,17.683540852626866,1576.0494999999999,1648.5357212605422,1503.5632787394575,49087.50600959999,36542.17974944999,1.504995792321412,-0.010249839846252384,0.043503290653807536,0.4352453194692599,0.32607666395225227
600519.SH,2025-04-09,1525.02,1556.8,1520.55,1541.04,1545.0,-3.96,-0.2563,55630.04,8562928.225,-0.0025631067961164877,36.25,1539.4633333333331,1540.788,1557.117,1575.6675,5.411552496831291,15.233368651212766,-9.81759068463646,32.461373152024905,1500.8947323666664,15.229143181467752,1575.6675,1648.838324463254,1502.4966755367461,56502.22600959998,37334.90174945,0.9845636876421153,-0.00962712561535195,0.0006227142309004341,0.43513773101185754,0.3206800159274708
600519.SH,2025-04-10,1550.99,1555.0,1528.0,1549.0,1541.04,7.96,0.5165,38620.21,5963650.791,0.00516534288532422,27.0,1544.0,1540.784,1554.417,1575.9885,4.594814057728399,13.106300705934082,-8.507463298991482,38.82749654668076,1502.7080657,13.102277356719881,1575.9885,1648.6023560867704,1503.3746439132294,59891.46600959999,37785.71424945,0.6448366115100534,-1.2911389136394114e-05,0.009614214226215556,0.4365289135590231,0.3208460416684888
600519.SH,2025-04-11,1579.97,1579.97,1545.0,1568.98,1549.0,19.98,1.2899,32634.23,5087359.924,0.012898644286636562,34.97000000000003,1564.6500000000003,1540.8039999999999,1552.415,1577.549,5.496402869739086,11.584922197250767,-6.084699589584638,48.98884979013864,1504.8160657,11.581102459323724,1577.549,1648.0142651722122,1507.0837348277878,59322.21200959999,38131.20624945,0.5501182254417429,6.37397379021909e-05,7.665112703858501e-05,0.4366694846190745,0.3235427145178767
600519.SH,2025-04-14,1560.97,1566.0,1551.53,1551.99,1568.98,-16.99,-1.0829,21711.44,3379425.64,-0.01082869125164121,17.450000000000045,1556.5066666666664,1551.202,1549.093,1573.748,4.784811165534165,10.225461360513195,-5.4370330350316465,43.63531874717788,1506.615899033333,10.221844200565812,1573.748,1640.8746321295312,1506.621367870469,44494.482,34571.12074945,0.4879580348862135,0.03465999999999991,0.03459626026209772,0.2480253707127155,0.2440726710751637
600519.SH,2025-04-15,1552.0,1565.0,1545.0,1558.0,1551.99,6.01,0.3872,21489.28,3339942.729,0.003872447631750209,20.0,1556.0,1553.8020000000001,1548.7930000000001,1569.755,4.652198734427202,9.111332712196157,-4.455716372910889,46.386089542375686,1508.6492323666666,9.10791510733809,1569.755,1629.9689999458144,1509.5410000541858,34017.04,32911.12824944999,0.631721043335928,0.008414239482200658,-0.026245760517799255,0.14138108647943157,0.24320829441608796
600519.SH,2025-04-16,1552.0,1576.0,1537.0,1559.17,1558.0,1.17,0.0751,31156.05,4834880.596,0.000750962772785746,39.0,1557.39,1557.4279999999999,1549.108,1566.5135,4.58861692960636,8.20727808784437,-3.6154385421853856,46.53404176448785,1510.5690657000002,8.204055471791746,1566.5135,1621.1540926896348,1511.8729073103652,29122.242,32888.258249449995,1.0698369308242133,0.011764782224990888,0.00335054274279023,0.1369608432302681,0.2423515422188923
600519.SH,2025-04-17,1554.0,1576.5,1549.99,1570.0,1559.17,10.83,0.6946,23846.05,3733924.973,0.0069460033222803474,26.50999999999999,1565.4966666666667,1561.628,1551.206,1563.228,5.350441818369063,7.636366107054254,-2.2828909227381464,46.05186601280027,1512.1940657000002,7.63333274110721,1563.228,1607.2128852508135,1519.2431147491866,26167.409999999996,32711.08324945,0.9112881251908387,0.01355713363460298,0.0017923514096120918,0.1398029323716037,0.24222107001718493
600519.SH,2025-04-18,1566.0,1575.0,1556.0,1565.94,1570.0,-4.06,-0.2586,20298.48,3179974.34,-0.0025859872611464496,19.0,1565.6466666666668,1561.02,1550.912,1561.325,5.562464830153658,7.222009878812523,-1.6566943287628417,46.00024907634191,1513.7718990333333,7.2191591589165,1561.325,1600.960852722675,1521.689147277325,23700.260000000002,31889.168749449997,0.8564665535314802,-0.001937564532371372,-0.015494698166974352,0.10856168492684701,0.23334724220843603
600519.SH,2025-04-21,1565.5,1565.5,1551.0,1551.0,1565.94,-14.94,-0.9541,18057.03,2808158.177,-0.009540595425112097,14.940000000000055,1555.8333333333333,1560.8220000000001,1556.0120000000002,1560.1875,4.473394941037213,6.672681605719579,-2.19661137430343,47.84129177100424,1515.5155656999998,6.670006315340643,1560.1875,1599.6272629303342,1520.7477370696658,22969.378,31111.305249449993,0.7861349140581865,-0.0006378907080586416,0.0012996738243127304,0.10085466068913815,0.22617328112457508
600519.SH,2025-04-22,1550.0,1556.3,1543.21,1548.8,1551.0,-2.2,-0.1418,18432.14,2857525.967,-0.0014184397163120588,13.089999999999918,1549.4366666666667,1558.9820000000002,1556.392,1558.4775000000002,3.3936576211763168,6.017244059330566,-2.6210789553314617,48.4224785876595,1517.0830657,6.0147365765077785,1558.4775000000002,1596.6995211396652,1520.2554788603352,22357.95,30754.619749449997,0.8244110036921989,-0.005905006418485237,-0.005267115710426595,0.09448107048188618,0.22486778433238588
600519.SH,2025-04-23,1559.0,1559.22,1545.0,1552.0,1548.8,3.2,0.2066,18668.76,2895468.892,0.0020661157024792765,14.220000000000027,1552.0733333333335,1557.548,1557.4879999999998,1557.3025000000002,2.764306072895806,5.366998010038254,-2.6003444028895784,50.66210451475293,1518.3697323666668,5.364650475785385,1557.3025000000002,1594.7583372234062,1519.8466627765943,19860.492,30804.33874945,0.9399948400069847,-0.004598600537465525,0.0013064058810197121,0.09660280954129735,0.2246627285573729
600519.SH,2025-04-24,1552.0,1560.68,1548.98,1552.25,1552.0,0.25,0.0161,14871.81,2313372.072,0.00016108247422685906,11.700000000000045,1553.97,1553.998,1557.8129999999999,1556.1150000000002,2.259665331959468,4.745848992826378,-2.4839881150607335,45.95239254247186,1519.7713990333332,4.743653447020201,1556.1150000000002,1592.5673969322502,1519.6626030677503,18065.644,30806.075502399995,0.8232095130403322,-0.011305732484076403,-0.006707131946610878,0.07027873182350951,0.2246544420289721
600519.SH,2025-04-25,1557.1,1561.2,1550.0,1550.0,1552.25,-2.25,-0.145,14837.074940999999,2307412.6369617,-0.0014495087775808768,11.200000000000045,1553.7333333333333,1550.81,1555.915,1554.1650000000002,1.6590531807191837,4.1287849037630595,-2.467680213040815,68.01152737752159,1521.5880657,4.126733393759999,1554.1650000000002,1587.2251108031548,1521.1048891968455,16973.3629882,30650.147749449992,0.8741387874232607,-0.010179189496404728,0.0011265429876716748,0.07041325339595923,0.22217592745481368
600519.SH,2025-04-28,1552.0,1555.0,1546.6,1550.0,1550.0,0.0,0.0,14837.074940999999,2307412.6369617,0.0,8.400000000000091,1550.5333333333335,1550.6100000000001,1555.716,1552.4045,1.1695815160069287,3.537218351760837,-2.365721502202456,52.66524520255864,1523.3713990333333,3.5353030182093845,1552.4045,1582.080575407305,1522.728424592695,16329.371976399998,30580.60699649999,0.9086127110364844,-0.0006447453255964408,0.009534444170808287,0.022902404516175708,0.22216105545839612
600519.SH,2025-04-29,1550.0,1552.54,1532.02,1544.0,1550.0,-6.0,-0.3871,18921.8,2917422.938,-0.003870967741935516,20.519999999999982,1542.8533333333332,1549.65,1554.316,1551.5545,0.2941312770897184,2.8888555263365183,-2.592937392895733,51.5442404006678,1525.1713990333333,2.8870686699854513,1551.5545,1581.1677363541971,1521.9412636458028,16427.3039764,30472.449996499996,1.1518506035551346,-0.0030991735537190257,-0.002454428228122585,0.035019911326605334,0.21606835920676032
600519.SH,2025-04-30,1549.99,1566.66,1546.3,1547.0,1544.0,3.0,0.1943,25754.25,4005439.429,0.0019430051813471572,22.660000000000082,1553.32,1548.65,1553.099,1551.1035,-0.15579846880928017,2.280161109498765,-2.434293711035785,48.89964788732395,1527.0382323666668,2.278495242226505,1551.1035,1580.7051274623911,1521.5018725376087,17844.4019764,30832.3404965,1.4432677561322098,-0.003221649484536071,-0.00012247593081704533,0.034431266138429194,0.2159758467342439
600519.SH,2025-05-06,1559.0,1559.0,1544.33,1550.2,1547.0,3.2,0.2069,18300.26,2838614.215,0.0020685197155785318,14.670000000000073,1551.1766666666665,1548.24,1551.1190000000001,1551.1625,-0.2512613925898677,1.7740960324652078,-2.023805307853098,37.3279352226721,1529.4068333333332,1.7725439152632305,1551.1625,1580.7513434700627,1521.5736565299371,18530.0919764,30663.6529965,0.9875968248461628,-0.0013206635529070532,0.0019009859316290179,0.039524686705021295,0.21550045257623515
600519.SH,2025-05-07,1570.0,1570.0,1550.2,1555.0,1550.2,4.8,0.3096,27462.21,4275142.569,0.003096374661333945,19.799999999999955,1558.3999999999999,1549.24,1550.025,1550.4685000000002,0.05971507900767392,1.4314234777916328,-1.3702630690044453,52.430948150541106,1531.7761666666665,1.4299781480121192,1550.4685000000002,1578.9375312075401,1521.9994687924602,21055.1189882,30262.7384965,1.304300869322598,0.003225806451612856,0.004546470004519909,0.04385677551138898,0.21061190241729222
600519.SH,2025-05-08,1553.0,1592.78,1549.83,1578.19,1555.0,23.19,1.4913,33481.06,5265446.444,0.014913183279742892,42.950000000000045,1573.5999999999997,1554.878,1552.7440000000001,1554.3780000000002,2.152591629928793,1.5758460545795234,0.5780907855333388,62.76393981540019,1534.146,1.574500844395454,1554.3780000000002,1573.657307259913,1535.0986927400872,24783.916,27144.286994100003,1.3509188781950356,0.0181870967741935,0.014961290322580645,0.10916066700840832,0.14145180399007815
600519.SH,2025-05-09,1578.99,1597.45,1575.05,1591.18,1578.19,12.99,0.8231,23671.9,3757574.546,0.008230948111444203,22.40000000000009,1587.8933333333334,1564.3139999999999,1556.9820000000002,1556.6870000000001,4.804018082873199,2.2216557443729883,2.583613790782196,67.6053239467605,1536.8071666666667,2.220404292091003,1556.6870000000001,1581.5035743426909,1531.8704256573094,25733.935999999998,24634.0574941,0.919870943955095,0.030556994818652816,0.012369898044459315,0.08865455938475424,0.1007303184743636
600519.SH,2025-05-12,1598.0,1618.93,1596.61,1604.5,1591.18,13.32,0.8371,24735.33,3967785.8,0.008371145942005276,27.75,1606.68,1575.8139999999999,1562.2320000000002,1559.8600000000001,7.8891639581672734,3.355319969703584,4.5350077328610165,68.46895074946465,1539.9155,3.3541562253062573,1559.8600000000001,1591.5334722142402,1528.18652778576,25530.152000000002,23089.321994100002,0.9688673220590305,0.037168713639301965,0.006611718820649148,0.08133533701188246,0.10235545311154967
600519.SH,2025-05-13,1608.92,1608.92,1585.11,1590.3,1604.5,-14.2,-0.885,21258.29,3386617.848,-0.00885010906824557,23.810000000000173,1594.7766666666666,1583.834,1566.037,1561.925,9.08363250481466,4.501133255137606,4.583581023606722,61.763569634923634,1542.3705000000002,4.5000514812079375,1561.925,1595.9176044588476,1527.9323955411523,26121.758,22221.2259941,0.8138154407524946,0.02586762998322789,-0.011301083656074074,0.1409635236288001,0.1085797631778419
600519.SH,2025-05-14,1590.0,1645.0,1588.18,1634.99,1590.3,44.69,2.8102,39460.12,6394735.058,0.02810161604728667,56.819999999999936,1622.7233333333334,1599.8319999999999,1574.536,1565.2255,13.480966750708376,6.297239766117653,7.18473221560035,81.50648960912292,1545.2026666666668,6.2962345351080256,1565.2255,1612.374684722547,1518.076315277453,28521.340000000004,22562.5204941,1.3835296658572143,0.05144051446945341,0.025572884486225522,0.21191124331154926,0.13915346022530162
600519.SH,2025-05-15,1634.8,1643.59,1623.367137,1632.01,1634.99,-2.98,-0.1823,24732.85,4043402.636,-0.0018226411170710888,19.45999999999981,1633.2433333333336,1610.596,1582.737,1569.2265,16.53482159577402,8.344885758594067,8.190869648532795,81.0322965614977,1547.8195000000003,8.343951947241225,1569.2265,1624.5233975145768,1513.9296024854232,26771.697999999997,22713.5909941,0.9238431570533928,0.03410235776427428,-0.01733815670517913,0.22132710877164455,0.13151920687118226
600519.SH,2025-05-16,1633.99,1636.99,1614.13,1614.13,1632.01,-17.88,-1.0956,22935.22,3714508.659,-0.0109558152217204,22.8599999999999,1621.75,1615.1860000000001,1589.75,1572.033,17.31268711147186,10.138566198537017,7.174988131384508,70.88403361344541,1550.1946666666665,10.137698980087352,1572.033,1630.5354674603393,1513.5305325396605,26624.362,22785.887994099998,0.861437355757107,0.014423258210887635,-0.019679099553386648,0.2531701846649938,0.13981149812518207
600519.SH,2025-05-19,1596.0,1600.0,1573.88,1578.98,1614.13,-35.15,-2.1776,38062.83,6021950.01,-0.021776436842137925,40.25,1584.2866666666669,1610.0819999999999,1592.948,1573.0235,14.920841722215528,11.095132693718856,3.8265141937025398,57.277429893819765,1551.9276666666665,11.094327528512988,1573.0235,1631.279271893848,1514.767728106152,29289.862,23131.2269941,1.29952233984578,-0.015905266438142718,-0.030328524649030353,0.2989671440561889,0.16301242298167917
600519.SH,2025-05-20,1580.0,1594.8,1575.1,1586.0,1578.98,7.02,0.4446,19521.53,3095742.637,0.004445908117898911,19.700000000000045,1585.3,1609.2220000000002,1596.528,1573.8235,13.436850699610432,11.563579537864307,1.874018536877955,59.553125995117284,1553.5109999999997,11.562832162732477,1573.8235,1632.3432925222123,1515.3037074777876,28942.51,22915.0009941,0.6744933317808304,-0.0027038923473557963,0.013201374090786921,0.2976444959759593,0.16197637614245505
600519.SH,2025-05-21,1585.0,1595.94,1580.97,1580.97,1586.0,-5.03,-0.3172,19794.64,3143941.416,-0.0031715006305169657,14.970000000000027,1585.96,1598.4180000000001,1599.125,1574.575,11.719799605551088,11.594919234458253,0.12557395425488949,58.00465236495219,1555.2938333333332,11.594225651296199,1574.575,1633.0545365018768,1516.0954634981233,25009.414,22889.8089941,0.7914875574453684,-0.03303995743093224,-0.030336065083576447,0.15990591976772525,0.16214028368773653
600519.SH,2025-05-22,1580.99,1584.99,1570.1,1580.0,1580.97,-0.97,-0.0614,15090.24,2381236.586,-0.0006135473791406554,14.8900000000001,1578.3633333333335,1588.016,1599.306,1576.025,10.163593767122393,11.308742810635666,-1.144505507339046,59.553125995117284,1556.8236666666667,11.308099274461439,1576.025,1633.4723065650564,1518.5776934349437,23080.892,22741.469494099998,0.6537979554689654,-0.03186867727526177,0.0011712801556704733,0.1624190262888961,0.15782758683658205
600519.SH,2025-05-23,1575.2,1587.9,1571.66,1572.6,1580.0,-7.4,-0.4684,21537.0,3399424.961,-0.004683544303797471,16.24000000000001,1577.3866666666665,1579.71,1597.4479999999999,1577.215,8.238206357901845,10.694717684414696,-2.4559143332476747,56.638315527434884,1558.3825,10.69412069114952,1577.215,1633.256572726725,1521.173427273275,22801.248,22896.7124941,0.9445535612787511,-0.025729030499402228,0.006139646775859542,0.15739612877854534,0.15890575428000564
600519.SH,2025-05-26,1570.0,1574.63,1545.0,1550.5,1572.6,-22.1,-1.4053,27086.53,4212944.43,-0.014053160371359508,29.63000000000011,1556.71,1574.014,1592.048,1577.1399999999999,4.872866292467734,9.530423537245825,-4.657003518945428,50.07084829019458,1559.9908333333333,9.529869811413162,1577.1399999999999,1633.327482029743,1520.9525179702568,20605.988,23317.6009941,1.314497999319421,-0.018036960569481564,0.007692069929920664,0.10774822300142295,0.16729583292701075
600519.SH,2025-05-27,1551.0,1558.6,1543.51,1543.9,1550.5,-6.6,-0.4257,17752.13,2748945.675,-0.004256691389874168,15.089999999999918,1548.67,1565.5939999999998,1587.408,1576.7225,1.6541768817437514,7.955244742981757,-6.300554343735529,47.400711877107554,1561.389,7.95473122547928,1576.7225,1633.8056466971007,1519.6393533028995,20252.108,23461.6169941,0.8765571465449424,-0.026544766708701095,-0.008507806139219531,0.08116367792493143,0.1679744774305474
600519.SH,2025-05-28,1543.99,1546.46,1533.0,1537.0,1543.9,-6.9,-0.4469,16265.68,2504624.605,-0.004469201373145992,13.460000000000036,1538.82,1556.8,1577.609,1576.0725,-1.4368666951108935,6.0768878052964475,-7.51327833647214,39.55787659078233,1562.2463333333333,6.076411641361246,1576.0725,1634.7117032957347,1517.4332967042653,19546.316,23533.047247050003,0.8321609043873025,-0.027812039444138792,-0.0012672727354376967,0.07946873809750883,0.16860922703389739
600519.SH,2025-05-29,1540.0,1555.0,1532.0,1540.0,1537.0,3.0,0.1952,21859.58,3375465.796,0.0019518542615484247,23.0,1542.3333333333333,1548.8,1568.408,1575.5725,-3.6029336946971853,4.140984046689434,-7.743476268846745,36.33304849391155,1562.8998333333332,4.14054257414956,1575.5725,1635.308043108998,1515.836956891002,20900.184,23884.172499999997,1.0459037107041738,-0.025316455696202556,0.0024955837479362364,0.09090502581219093,0.16880790604873525
600519.SH,2025-05-30,1540.15,1545.0,1515.24,1522.0,1540.0,-18.0,-1.1688,31239.18,4764875.947,-0.011688311688311637,29.75999999999999,1527.4133333333332,1538.6799999999998,1559.1950000000002,1574.4725,-6.6948330967125,1.973876702094556,-8.668300536689648,28.50666944560234,1563.4828333333332,1.973467439977148,1574.4725,1637.3819282533116,1511.5630717466886,22840.620000000003,24500.0415,1.367702803163837,-0.03217601424392724,-0.006859558547724687,0.10181958680865646,0.17324205883206878
600519.SH,2025-06-03,1508.01,1519.0,1505.02,1509.0,1522.0,-13.0,-0.8541,28979.18,4377892.799,-0.00854139290407363,16.980000000000018,1511.006666666667,1530.3799999999999,1552.197,1572.5725,-10.078004045907164,-0.4364474947466659,-9.641177188707449,28.686031879194644,1564.131,-0.4368268571997147,1572.5725,1641.0265441694908,1504.1184558305092,23219.15,24661.288,1.2480723885241276,-0.026765559496936486,0.005410454746990756,0.08157802565161033,0.17513894960531065
600519.SH,2025-06-04,1510.5,1523.0,1509.22,1509.96,1509.0,0.96,0.0636,23008.09,3480363.797,0.0006361829025844923,14.0,1514.0600000000002,1523.592,1544.593,1570.5605,-12.537206310422562,-2.8565511339711804,-9.680303562578278,7.4698959112865,1564.8574999999998,-2.856902747844284,1570.5605,1643.9694128318806,1497.1515871681195,24270.342,24896.6795,0.9479919978053873,-0.021983289073126522,0.0047822704238099645,0.09255741489795738,0.1748596011746359
600519.SH,2025-06-05,1514.0,1516.0,1502.2,1514.0,1509.96,4.04,0.2676,23213.66,3504925.524,0.0026755675647036625,13.799999999999955,1510.7333333333333,1518.992,1537.8960000000002,1568.5104999999999,-13.99877838307225,-5.084952008111372,-8.913500508182372,10.145221209050987,1564.9911666666667,-5.0852778748898775,1568.5104999999999,1645.9294372930146,1491.091562706985,25659.938000000002,24684.252,0.9046654750295966,-0.014964216005204922,0.0070190730679216,0.10534393252933268,0.17472698603133788
600519.SH,2025-06-06,1513.8,1518.97,1503.0,1506.39,1514.0,-7.61,-0.5026,25023.07,3777727.616,-0.00502642007926013,15.970000000000027,1509.4533333333336,1512.27,1530.535,1564.9205,-15.591419996879495,-7.186204318122737,-8.404913697591693,10.901437073595574,1564.7476666666666,-7.186506299287801,1564.9205,1646.9699563245777,1482.8710436754222,26292.636,24261.3525,0.9517140084394734,-0.021824675324675247,-0.0068604593194703245,0.09593549718275407,0.16424166341281107
600519.SH,2025-06-09,1505.02,1508.7,1485.68,1486.11,1506.39,-20.28,-1.3463,44958.67,6723839.138,-0.013462649114771241,23.019999999999982,1493.4966666666667,1505.092,1521.886,1559.667,-18.279313910866676,-9.404787995464487,-8.8742460892631,12.220323814172957,1564.1345000000001,-9.405067821603577,1559.667,1647.8618637005516,1471.4721362994483,29036.533999999996,25325.691,1.5483483669228568,-0.023580814717477083,-0.0017561393928018365,0.10485324151866776,0.16388869613036938
600519.SH,2025-06-10,1486.0,1492.0,1474.8,1475.01,1486.11,-11.1,-0.7469,30492.2,4511934.584,-0.00746916446292667,17.200000000000045,1480.6033333333335,1498.294,1514.337,1553.1924999999999,-21.062372516858204,-11.736269481219939,-9.325843756203701,6.299708638475465,1562.9066666666665,-11.736528760654503,1553.1924999999999,1646.399133121768,1459.9858668782317,29339.138,25613.5345,1.0393011546556004,-0.022524850894632187,0.0010559638228448964,0.10266002264342447,0.15840459196570136
600519.SH,2025-06-11,1476.8,1494.0,1476.1,1480.0,1475.01,4.99,0.3383,30892.82,4585522.755,0.003383027911675107,18.99000000000001,1483.3666666666668,1492.3020000000001,1507.9470000000001,1547.6775,-22.604741823354743,-13.909931146257842,-8.694570450160192,10.232374950768033,1561.8636666666666,-13.91017137319455,1547.6775,1644.6173990965194,1450.7376009034806,30916.083999999995,26095.261,0.9992475114247976,-0.01984158520755519,0.0026832656870769966,0.11272595717479116,0.15953962678858258
600519.SH,2025-06-12,1480.0,1483.87,1454.1,1459.0,1480.0,-21.0,-1.4189,49903.61,7306800.8,-0.01418918918918921,29.769999999999982,1465.6566666666665,1481.3020000000001,1500.1470000000002,1538.878,-25.2307606039617,-16.17406665713173,-9.056471384613719,8.837937134303985,1560.5508333333335,-16.17428921934798,1538.878,1634.3865959427148,1443.369404057285,36254.074,26617.4355,1.3764966111118988,-0.03632760898282694,-0.016486023775271752,0.11357488140018006,0.11176841508301179
600519.SH,2025-06-13,1444.41,1449.97,1425.06,1426.95,1459.0,-32.05,-2.1967,59113.25,8466515.559,-0.021967100753941038,33.940000000000055,1433.993333333333,1465.414,1488.842,1528.625,-29.557347846842504,-18.850694758769578,-10.70644690199562,7.568606886907887,1557.1998333333333,-18.850900944846884,1528.625,1626.0452119955853,1431.2047880044147,43072.11,28336.4555,1.3724252190106312,-0.05273534741999086,-0.01640773843716392,0.1496579264731641,0.12473067155775863
600519.SH,2025-06-16,1407.21305,1425.04,1401.733582,1422.29,1426.95,-4.66,-0.3266,42887.87,6060448.438,-0.0032657065769648996,25.769999999999982,1416.17,1452.65,1478.871,1519.033,-32.98202619557378,-21.676934988871565,-11.304900200581518,8.424670860626506,1553.607,-21.677125994992263,1519.033,1618.755469642407,1419.3105303575928,42657.95,29334.087999999996,1.0053898511297426,-0.04294433117333163,0.009791016246659234,0.15537429755997761,0.12420504848794288
600519.SH,2025-06-17,1420.0,1427.0,1412.18,1427.0,1422.29,4.71,0.3312,27231.51,3868364.671,0.003311560933424218,14.819999999999936,1422.0600000000002,1443.048,1470.671,1511.434,-34.91358870588397,-24.32424160084576,-10.589170168713359,11.621799080761676,1550.3236666666667,-24.324418537170608,1511.434,1615.010309301032,1407.8576906989679,42005.812,28792.521999999997,0.6482795761691263,-0.03254893187164831,0.010395399301683317,0.17796911333080806,0.11420475379718029
600519.SH,2025-06-18,1440.0,1443.44,1421.01,1425.0,1427.0,-2.0,-0.1402,30760.99,4404131.364,-0.0014015416958654825,22.430000000000064,1429.8166666666666,1432.048,1462.175,1503.384,-36.18858966175799,-26.697088865443487,-9.491336899669903,12.008141112618745,1546.8118333333334,-26.697252762088084,1503.384,1607.583145647584,1399.184854352416,41979.446,29354.494999999995,0.7327631241250777,-0.03716216216216217,-0.004613230290513859,0.16383317199476702,0.10956673468839302
600519.SH,2025-06-19,1426.0,1433.67,1417.18,1426.0,1425.0,1.0,0.0702,24500.72,3490268.568,0.00070175438596487,16.49000000000001,1425.6166666666668,1425.4479999999999,1453.375,1495.6354999999999,-36.69534437463062,-28.696719271967766,-7.998473290034031,10.797799174690525,1543.8451666666667,-28.69687108459659,1495.6354999999999,1598.5824513824946,1392.6885486175051,36898.868,29589.799000000006,0.6639965215193051,-0.022618231665524346,0.014543930496637825,0.1595959215153438,0.11141871740778793
600519.SH,2025-06-20,1423.58,1441.14,1420.2,1428.66,1426.0,2.66,0.1865,34815.81,4990683.314,0.001865357643758836,20.940000000000055,1430.0,1425.7900000000002,1445.602,1488.0684999999999,-36.46200012546092,-30.249756277712095,-6.212103232691458,14.116561586959946,1541.4270000000001,-30.24989689276946,1488.0684999999999,1587.0783498608912,1389.0586501391085,32039.379999999997,30576.077499999996,1.086656795481061,0.001198360138757515,0.02381659180428186,0.04145200207126847,0.11308393111016847
600519.SH,2025-06-23,1420.0,1433.0,1405.18,1420.0,1428.66,-8.66,-0.6062,26723.31,3794012.343,-0.006061624179300895,27.819999999999936,1419.3933333333334,1425.3319999999999,1438.991,1480.4385,-36.55448539889835,-31.510684354398155,-5.043670804903108,14.603881641743627,1538.7103333333334,-31.510814593995242,1480.4385,1575.459187448369,1385.417812551631,28806.468,30835.393,0.9276843658861614,-0.0016100795196478668,-0.0028084396584053817,0.05786249267189022,0.11313898385792845
600519.SH,2025-06-24,1423.35,1451.68,1423.35,1437.2,1420.0,17.2,1.2113,36311.51,5229183.514,0.012112676056338145,31.680000000000064,1437.4099999999999,1427.372,1435.21,1474.7735,-34.83829026670378,-32.17618910206038,-2.66198053816683,24.373062834601356,1536.4053333333334,-32.17630972853695,1474.7735,1565.6250643697122,1383.9219356302879,30622.468,31296.642000000003,1.1857799965698388,0.007147862648913872,0.008757942168561739,0.10618747105533849,0.1232454156914363
600519.SH,2025-06-25,1439.11,1449.2,1420.51,1435.86,1437.2,-1.34,-0.0932,41050.07,5869292.227,-0.0009323684942945665,28.690000000000055,1435.1899999999998,1429.544,1430.7959999999998,1469.3715,-33.20356997490808,-32.38165005763175,-0.8218081970968996,21.944564124658967,1534.0696666666668,-32.38176177781118,1469.3715,1555.6497371230175,1383.0932628769824,32680.284000000003,32461.539,1.2561111770020112,0.007621052631578973,0.00047318998266510093,0.10544523047047592,0.12363132884711134
600519.SH,2025-06-26,1415.0,1428.0,1410.08,1420.0,1408.26,11.74,0.8337,34860.25,4955829.982,-0.011045645118604841,25.779999999999973,1419.36,1428.344,1426.896,1463.5215,-32.80960313689229,-32.46722658047206,-0.3422730872648856,20.717239509185873,1531.2530000000002,-32.46733004962741,1463.5215,1546.287076947011,1380.7559230529891,34752.19,33391.2675,1.003109444325667,-0.0042075736325385416,-0.011828626264117514,0.13896226057998717,0.12642272824464038
600519.SH,2025-06-27,1420.01,1423.0,1403.09,1408.083942,1420.0,-16.91,-1.1908,38249.73,5404312.675,-0.008391590140845118,19.910000000000082,1409.7266666666667,1424.2287884,1425.0093941999999,1456.9256971,-33.07760977791281,-32.66896559765577,-0.48822378262832444,21.962533785901513,1528.3008990333333,-32.58938599528449,1456.9256971,1534.9168410127024,1378.9345531872975,35438.974,34210.775,1.0793125670060313,-0.01440234765444548,-0.010194774021906938,0.14543821684811747,0.12537734732147007
